method,effort,replicate,sigma,tau,gamma,epsilon,S_0,I_0,R1_0,bs3,omegas5
IFAD-1,extended,8,3.2356319427490234,0.23650522530078888,17.115636825561523,0.2617003321647644,0.4258408844470978,0.017439143732190132,0.04531824588775635,-4.8592915534973145,-14.218360900878906
IFAD-1,extended,9,3.0877532958984375,0.22132520377635956,20.839420318603516,15.40980052947998,0.034521132707595825,0.36311057209968567,0.5308257341384888,-2.9211559295654297,-10.511117935180664
IFAD-1,extended,10,3.1073882579803467,0.21765929460525513,19.728404998779297,15.902884483337402,0.038349699229002,0.3829151690006256,0.4292988181114197,-3.3448424339294434,-11.076334953308105
IFAD-1,extended,11,4.0833539962768555,0.35852956771850586,0.18271668255329132,86.9455795288086,0.5253183245658875,0.06390181183815002,0.3213319778442383,-1.5996661186218262,-7.357789516448975
IFAD-1,extended,12,3.0639445781707764,0.22606980800628662,17.745826721191406,14.9704008102417,0.032246071845293045,0.3882201015949249,0.43796104192733765,-5.34698486328125,-11.204987525939941
IFAD-1,extended,13,3.079774856567383,0.2231803983449936,21.486669540405273,14.781427383422852,0.07994600385427475,0.34672608971595764,0.49244245886802673,-2.589867353439331,-11.28199577331543
IFAD-1,extended,14,3.0493085384368896,0.22366303205490112,18.68219566345215,14.810683250427246,0.006779743358492851,0.37901386618614197,0.582158088684082,-4.2778191566467285,-11.235563278198242
IFAD-1,extended,15,3.073521375656128,0.22999100387096405,19.928152084350586,14.115530967712402,0.033698923885822296,0.36783185601234436,0.39798828959465027,-3.5910816192626953,-10.884126663208008
IFAD-1,extended,16,3.1147193908691406,0.22727343440055847,21.58439826965332,15.27808952331543,0.035102665424346924,0.36919933557510376,0.3543803095817566,-2.280726432800293,-8.725854873657227
IFAD-1,extended,17,3.094019889831543,0.22957682609558105,20.261829376220703,14.240151405334473,0.010208268649876118,0.3709960877895355,0.4129789173603058,-3.2652037143707275,-11.329766273498535
IFAD-1,extended,18,3.0669291019439697,0.22355681657791138,20.02841567993164,15.457923889160156,0.05593324825167656,0.3894802927970886,0.5032309889793396,-3.0379204750061035,-10.802315711975098
IFAD-1,extended,19,3.0503952503204346,0.22374972701072693,20.32840347290039,15.612823486328125,0.031082656234502792,0.3782261908054352,0.560366153717041,-3.01810622215271,-11.457707405090332
IFAD-1,extended,20,3.094780921936035,0.22048795223236084,18.571670532226562,15.018559455871582,0.030801748856902122,0.37965935468673706,0.5294024348258972,-4.63479471206665,-10.582801818847656
IFAD-1,extended,21,3.1156814098358154,0.22401736676692963,22.480493545532227,16.00750160217285,0.0301684457808733,0.35247787833213806,0.3019222915172577,-1.864874005317688,-9.300186157226562
IFAD-1,extended,22,3.116947650909424,0.21788109838962555,20.690616607666016,14.330395698547363,0.03224417194724083,0.36535996198654175,0.4544348120689392,-2.9874308109283447,-10.099767684936523
IFAD-1,extended,23,3.0792133808135986,0.22432579100131989,20.77798080444336,15.55178451538086,0.062036920338869095,0.3695390820503235,0.45558294653892517,-2.7271223068237305,-10.245233535766602
IFAD-1,extended,24,3.0804708003997803,0.2219299077987671,20.565876007080078,15.044551849365234,0.022682758048176765,0.3723933696746826,0.46204209327697754,-2.82755446434021,-10.622471809387207
IFAD-1,extended,25,3.048743724822998,0.2282211184501648,20.963409423828125,15.647514343261719,0.03750063106417656,0.3648276627063751,0.11405114084482193,-2.692272901535034,-10.259710311889648
IFAD-1,extended,26,3.1052565574645996,0.22081182897090912,20.70766830444336,16.031980514526367,0.019371217116713524,0.37420305609703064,0.4661826491355896,-2.8892765045166016,-10.511760711669922
IFAD-1,extended,27,3.0791234970092773,0.22527094185352325,19.827693939208984,15.228015899658203,0.03777570649981499,0.3855689764022827,0.44871795177459717,-3.530808687210083,-10.424434661865234
IFAD-1,extended,28,3.0813422203063965,0.21563421189785004,20.188913345336914,15.247081756591797,0.007496454752981663,0.3703095018863678,0.5772910118103027,-3.2627265453338623,-10.648131370544434
IFAD-1,extended,29,3.0803089141845703,0.22142036259174347,22.41103744506836,15.561569213867188,0.02858688496053219,0.3532649278640747,0.37318155169487,-1.3832058906555176,-7.627102851867676
IFAD-1,extended,30,,,,,,,,,
IFAD-1,extended,31,3.1011643409729004,0.2297613024711609,20.892745971679688,15.718389511108398,0.015502196736633778,0.384973406791687,0.4943370819091797,-2.708486795425415,-10.414816856384277
IFAD-1,extended,32,3.0301742553710938,0.23529575765132904,19.49786949157715,14.362215995788574,0.01281698141247034,0.39008280634880066,0.5411079525947571,-3.866905927658081,-11.91602897644043
IFAD-1,extended,33,3.023839235305786,0.22718338668346405,19.101713180541992,14.575444221496582,0.02157406695187092,0.37389567494392395,0.30678728222846985,-4.023185729980469,-11.048593521118164
IFAD-1,extended,34,3.0785396099090576,0.22275309264659882,19.463726043701172,15.173755645751953,0.023564331233501434,0.3809109330177307,0.4551388919353485,-3.9788241386413574,-10.886710166931152
IFAD-1,extended,35,3.1123549938201904,0.21883787214756012,20.354524612426758,14.429291725158691,0.04633812978863716,0.37456899881362915,0.46952077746391296,-3.234586000442505,-10.865609169006348
IFAD-1,extended,36,3.0718207359313965,0.22370870411396027,19.788637161254883,14.957785606384277,0.029504263773560524,0.37766581773757935,0.5387417078018188,-3.7105090618133545,-10.799315452575684
IFAD-1,extended,37,3.0923047065734863,0.21893100440502167,20.642751693725586,15.001374244689941,0.011386296711862087,0.36576321721076965,0.3006003797054291,-2.921753406524658,-10.490936279296875
IFAD-1,extended,38,3.071540355682373,0.21322380006313324,21.072790145874023,15.970752716064453,0.02589757926762104,0.3703851103782654,0.3576122522354126,-2.4017844200134277,-10.636496543884277
IFAD-1,extended,39,3.097308874130249,0.23013609647750854,21.552248001098633,15.535086631774902,0.03138747066259384,0.3781929314136505,0.4055487811565399,-2.397130250930786,-9.822056770324707
IFAD-1,extended,40,3.090276002883911,0.2190551906824112,19.879833221435547,15.59273624420166,0.014584952034056187,0.3796394169330597,0.5554496049880981,-3.6887049674987793,-10.745565414428711
IFAD-1,extended,41,3.0445778369903564,0.22317491471767426,22.185314178466797,15.611283302307129,0.005958920810371637,0.36874085664749146,0.3317633271217346,-1.431322455406189,-7.955812454223633
IFAD-1,extended,42,3.1070139408111572,0.22137854993343353,20.492273330688477,14.868302345275879,0.016928941011428833,0.35612741112709045,0.32233214378356934,-3.110215902328491,-10.640518188476562
IFAD-1,extended,43,3.0070292949676514,0.2284892350435257,18.75502586364746,13.2581148147583,0.021762071177363396,0.37684324383735657,0.5550745725631714,-3.8680169582366943,-15.33084774017334
IFAD-1,extended,44,3.151167154312134,0.21238718926906586,20.38148307800293,15.713296890258789,0.05657210946083069,0.38820523023605347,0.5253930687904358,-3.1719040870666504,-10.587137222290039
IFAD-1,extended,45,3.089001417160034,0.2253020703792572,20.4073543548584,14.894646644592285,0.024277549237012863,0.37216827273368835,0.36497440934181213,-3.132025957107544,-10.759056091308594
IFAD-1,extended,46,6.025903701782227,0.2413179576396942,17.020246505737305,0.02125430852174759,0.29802507162094116,0.01129250880330801,0.0013174188788980246,-3.4750874042510986,-14.333988189697266
IFAD-1,extended,47,3.0637221336364746,0.224856898188591,22.10872459411621,16.01865005493164,0.02115633711218834,0.38283637166023254,0.43967297673225403,-1.7858763933181763,-8.131021499633789
IFAD-1,extended,48,3.05692458152771,0.2238205075263977,21.72403335571289,15.63158130645752,0.028746018186211586,0.38206496834754944,0.3757820427417755,-1.7828994989395142,-8.517860412597656
IFAD-1,extended,49,3.0511221885681152,0.22394315898418427,20.13636589050293,15.34035873413086,0.015297028236091137,0.38835299015045166,0.4644566774368286,-3.331305742263794,-10.236140251159668
IFAD-1,extended,50,3.0955445766448975,0.22264011204242706,19.82177734375,14.966906547546387,0.010307135060429573,0.38938286900520325,0.4054364264011383,-3.572768211364746,-10.26512622833252
IFAD-1,extended,51,3.0756425857543945,0.226705402135849,21.688127517700195,15.690240859985352,0.05655653774738312,0.3675687909126282,0.37083175778388977,-2.233799695968628,-10.131124496459961
IFAD-1,extended,52,3.0903918743133545,0.21683061122894287,21.37606430053711,16.12929916381836,0.006508675869554281,0.37289419770240784,0.47242414951324463,-2.3692538738250732,-8.770129203796387
IFAD-1,extended,53,3.1128993034362793,0.22673799097537994,21.601102828979492,15.37528133392334,0.031424980610609055,0.36590078473091125,0.43297329545021057,-2.3700993061065674,-9.944740295410156
IFAD-1,extended,54,3.189685106277466,0.21172396838665009,17.272541046142578,104.43888092041016,0.03175037354230881,0.6197893023490906,0.013058331795036793,-5.257636070251465,-7.053614616394043
IFAD-1,extended,55,3.0799050331115723,0.21943676471710205,20.354890823364258,15.331802368164062,0.04062575101852417,0.3811185956001282,0.5577700734138489,-3.1173553466796875,-10.563916206359863
IFAD-1,extended,56,3.0546555519104004,0.22086970508098602,20.387615203857422,16.33896255493164,0.006408626679331064,0.37939372658729553,0.2433929145336151,-2.6997478008270264,-10.230483055114746
IFAD-1,extended,57,3.074934482574463,0.22572079300880432,20.108617782592773,15.010235786437988,0.018693791702389717,0.3718770444393158,0.5129789710044861,-3.2823188304901123,-10.513971328735352
IFAD-1,extended,58,3.036590576171875,0.22359609603881836,19.12000846862793,14.908211708068848,0.0316869281232357,0.3698451519012451,0.2803135812282562,-4.027994632720947,-11.00720500946045
IFAD-1,extended,59,3.0930163860321045,0.22105376422405243,18.324769973754883,14.847884178161621,0.01631483994424343,0.3964430093765259,0.48058751225471497,-4.751079559326172,-10.940381050109863
IFAD-1,extended,60,3.0677905082702637,0.22507135570049286,19.161514282226562,14.93387508392334,0.022290391847491264,0.3806876540184021,0.5651830434799194,-3.9083521366119385,-11.346260070800781
IFAD-1,extended,61,3.085383653640747,0.22093725204467773,20.526687622070312,15.916767120361328,0.04572217911481857,0.3853268027305603,0.52218097448349,-2.9873745441436768,-10.403925895690918
IFAD-1,extended,62,3.040130138397217,0.2296214997768402,20.452102661132812,14.662160873413086,0.026366041973233223,0.36194470524787903,0.32035189867019653,-3.2637698650360107,-11.720860481262207
IFAD-1,extended,63,3.0170586109161377,0.22898513078689575,18.99205207824707,13.957791328430176,0.0053016794845461845,0.3880491554737091,0.49194687604904175,-4.147045135498047,-12.977351188659668
IFAD-1,extended,64,3.074315071105957,0.223866805434227,19.30618667602539,14.322717666625977,0.027889342978596687,0.3763747215270996,0.5299630165100098,-3.948014974594116,-12.460197448730469
IFAD-1,extended,65,3.0926871299743652,0.21836313605308533,19.569766998291016,15.169540405273438,0.02482808567583561,0.38232019543647766,0.5063395500183105,-3.7449004650115967,-10.712281227111816
IFAD-1,extended,66,3.063513994216919,0.2218935191631317,20.243831634521484,14.47408390045166,0.03877023980021477,0.36860865354537964,0.4851672351360321,-2.9466893672943115,-10.257730484008789
IFAD-1,extended,67,3.1117055416107178,0.22314681112766266,20.282947540283203,15.095468521118164,0.022400017827749252,0.38392990827560425,0.5106709003448486,-3.165060520172119,-10.481437683105469
IFAD-1,extended,68,,,,,,,,,
IFAD-1,extended,69,3.078204393386841,0.2244819700717926,22.883413314819336,15.295583724975586,0.03387366235256195,0.36718806624412537,0.3965407609939575,-1.3602858781814575,-8.186861038208008
IFAD-1,extended,70,3.0750651359558105,0.22163055837154388,19.19264030456543,14.516447067260742,0.0009253851021640003,0.37900057435035706,0.41074419021606445,-4.039361476898193,-12.586952209472656
IFAD-1,extended,71,3.040163516998291,0.22651982307434082,20.248245239257812,14.259434700012207,0.029845841228961945,0.36713558435440063,0.46030470728874207,-3.1161656379699707,-10.620687484741211
IFAD-1,extended,72,3.104022979736328,0.2218862771987915,19.830890655517578,15.332763671875,0.04332982003688812,0.3789973258972168,0.5558299422264099,-3.4867353439331055,-10.041449546813965
IFAD-1,extended,73,3.0928940773010254,0.2224268764257431,20.107749938964844,15.853240013122559,0.013659344054758549,0.381437212228775,0.43249794840812683,-3.673353910446167,-10.853096008300781
IFAD-1,extended,74,3.0824456214904785,0.21858921647071838,20.55307960510254,15.379997253417969,0.057960160076618195,0.38417765498161316,0.49416154623031616,-2.784227132797241,-10.145301818847656
IFAD-1,extended,75,3.1009573936462402,0.22242864966392517,22.08624267578125,15.722309112548828,0.00017494431813247502,0.37522774934768677,0.3860195279121399,-2.1176254749298096,-9.447368621826172
IFAD-1,extended,76,3.071458578109741,0.22982992231845856,19.57008171081543,14.534555435180664,0.05481227859854698,0.37706050276756287,0.47370845079421997,-3.8063080310821533,-10.064779281616211
IFAD-1,extended,77,3.076047420501709,0.2229989618062973,20.55496597290039,14.34121322631836,0.03822473809123039,0.3709353506565094,0.34792110323905945,-3.1041882038116455,-10.758320808410645
IFAD-1,extended,78,3.0967869758605957,0.22392092645168304,19.741485595703125,14.617480278015137,0.042688291519880295,0.3697165548801422,0.49468809366226196,-3.696951150894165,-11.140542030334473
IFAD-1,extended,79,3.0677952766418457,0.22292588651180267,20.03790283203125,15.23408031463623,0.023226385936141014,0.3761593699455261,0.5401367545127869,-3.210761547088623,-11.042562484741211
IFAD-1,extended,80,3.0561914443969727,0.2244628220796585,19.89809799194336,14.59192180633545,0.07102233916521072,0.36830660700798035,0.4622199833393097,-3.3697423934936523,-10.878911972045898
IFAD-1,extended,81,3.114680528640747,0.2195243090391159,19.970115661621094,15.188848495483398,0.02200739085674286,0.3933103382587433,0.5453557372093201,-3.413834571838379,-10.595308303833008
IFAD-1,extended,82,3.1184210777282715,0.2238326370716095,21.916107177734375,15.659875869750977,0.04266953468322754,0.365238755941391,0.31844764947891235,-2.2398769855499268,-9.471790313720703
IFAD-1,extended,83,3.0787131786346436,0.22305001318454742,20.191478729248047,15.191234588623047,0.020142950117588043,0.382098913192749,0.49304652214050293,-3.183339834213257,-10.899396896362305
IFAD-1,extended,84,3.1061155796051025,0.2266584038734436,19.83607292175293,14.96798038482666,0.09546943008899689,0.37322381138801575,0.2799534201622009,-3.6799190044403076,-9.882315635681152
IFAD-1,extended,85,3.1703078746795654,0.2189820557832718,21.988361358642578,15.793511390686035,0.03903471305966377,0.37302517890930176,0.3878593444824219,-2.4475839138031006,-10.28768253326416
IFAD-1,extended,86,3.082106828689575,0.22454708814620972,20.520954132080078,15.815132141113281,0.020568756386637688,0.38795286417007446,0.367023766040802,-2.736703634262085,-9.910533905029297
IFAD-1,extended,87,3.103302240371704,0.21750812232494354,19.9735107421875,14.64285945892334,0.008245622739195824,0.37788909673690796,0.5807315707206726,-3.248528242111206,-10.812978744506836
IFAD-1,extended,88,3.1105120182037354,0.22070853412151337,21.909748077392578,16.004121780395508,0.025969751179218292,0.35295549035072327,0.16196365654468536,-2.194528579711914,-9.347113609313965
IFAD-1,extended,89,3.074183225631714,0.2177128940820694,19.275707244873047,15.03920841217041,0.05531257390975952,0.3661839962005615,0.465629905462265,-3.934769868850708,-11.495600700378418
IFAD-1,extended,90,3.0646891593933105,0.2185116708278656,21.02745246887207,14.834307670593262,0.04311219975352287,0.359919011592865,0.3958544135093689,-2.5820043087005615,-10.625307083129883
IFAD-1,extended,91,3.1409571170806885,0.22037553787231445,21.043054580688477,15.32938289642334,0.018642308190464973,0.3616991639137268,0.39136722683906555,-2.7237117290496826,-10.680625915527344
IFAD-1,extended,92,3.0820977687835693,0.2241729497909546,19.942272186279297,14.566109657287598,0.02447899430990219,0.37832820415496826,0.45437172055244446,-3.369112014770508,-11.567947387695312
IFAD-1,extended,93,3.1123008728027344,0.22190776467323303,20.671016693115234,15.065711975097656,0.04597727581858635,0.3751695454120636,0.5405527949333191,-3.0927624702453613,-10.36957836151123
IFAD-1,extended,94,3.085730791091919,0.22155363857746124,20.306970596313477,15.192056655883789,0.011770636774599552,0.37863844633102417,0.4543362259864807,-3.042569637298584,-11.006518363952637
IFAD-1,extended,95,3.081601858139038,0.22566130757331848,20.402189254760742,14.53285026550293,0.018111577257514,0.3646416962146759,0.43403616547584534,-2.9500062465667725,-10.533082962036133
IFAD-1,extended,96,3.1020383834838867,0.21797575056552887,20.982580184936523,15.743240356445312,0.01236329972743988,0.37016281485557556,0.22134113311767578,-2.689157009124756,-10.912437438964844
IFAD-1,extended,97,3.3450961112976074,0.23393948376178741,17.6754207611084,0.44990625977516174,0.4047295153141022,0.03322765231132507,0.2027079313993454,-4.6698126792907715,-13.97933578491211
IFAD-1,extended,98,3.067575693130493,0.22754435241222382,21.25469207763672,15.42671012878418,0.003525795415043831,0.37784552574157715,0.5274062752723694,-2.6123275756835938,-10.3604736328125
IFAD-1,extended,99,3.0674068927764893,0.23082122206687927,22.25547218322754,15.278726577758789,0.055275168269872665,0.38747328519821167,0.49819090962409973,-1.70699143409729,-8.147107124328613
IF2,extended,0,2.9212231636047363,0.23232321441173553,16.963851928710938,12.354424476623535,0.009213180281221867,0.33771029114723206,0.17630107700824738,-5.027340412139893,-14.947404861450195
IF2,extended,1,3.131533145904541,0.2210225611925125,21.27216148376465,21.738712310791016,0.00279038492590189,0.4262145757675171,0.10332295298576355,-1.9122980833053589,-9.975393295288086
IF2,extended,2,2.914456367492676,0.24888363480567932,20.729263305664062,12.659897804260254,0.03319060057401657,0.35031262040138245,0.022829269990324974,-2.979158401489258,-20.4792537689209
IF2,extended,3,3.014744520187378,0.22173979878425598,21.14960479736328,11.688556671142578,0.001994480611756444,0.42064329981803894,0.0019812884274870157,-1.7072811126708984,-10.035061836242676
IF2,extended,4,3.0027430057525635,0.22596293687820435,19.60888671875,16.409595489501953,0.37937331199645996,0.2975156307220459,0.32147613167762756,-3.0060153007507324,-17.95237159729004
IF2,extended,5,3.1983091831207275,0.21026813983917236,16.951683044433594,13.9440336227417,0.5876030325889587,0.3660834729671478,0.028182806447148323,-8.132112503051758,-14.031389236450195
IF2,extended,6,3.1425657272338867,0.22733581066131592,20.442659378051758,40.31610870361328,0.0795862004160881,0.5834164023399353,0.12945877015590668,-3.146742820739746,-8.351018905639648
IF2,extended,7,2.904175281524658,0.23508422076702118,19.40174102783203,16.541725158691406,0.08943907171487808,0.6207966804504395,0.060868747532367706,-3.3987832069396973,-10.731032371520996
IF2,extended,8,3.0549674034118652,0.2218676060438156,21.75356101989746,14.432867050170898,0.03963667154312134,0.3457832336425781,0.5773032903671265,-2.5583133697509766,-7.722989082336426
IF2,extended,9,3.009722948074341,0.23175668716430664,15.77393913269043,19.647157669067383,0.0317855104804039,0.5293406844139099,0.011012081056833267,-6.449834823608398,-24.124204635620117
IF2,extended,10,3.1377103328704834,0.1855660229921341,16.925045013427734,71.91559600830078,0.19341173768043518,0.4158160388469696,0.0039051170460879803,-2.2649734020233154,-9.0267972946167
IF2,extended,11,3.1302101612091064,0.21921327710151672,26.15903663635254,25.166757583618164,0.007850206457078457,0.5855309367179871,0.013167872093617916,-0.5566054582595825,-6.685416221618652
IF2,extended,12,3.084048271179199,0.21666887402534485,24.46164321899414,30.785232543945312,0.00023330622934736311,0.45087718963623047,0.04861671105027199,-1.1957162618637085,-6.837889671325684
IF2,extended,13,3.1801533699035645,0.20209182798862457,17.705442428588867,16.03287124633789,0.48130372166633606,0.2961127460002899,0.10522576421499252,-4.652066230773926,-7.115830421447754
IF2,extended,14,2.933588743209839,0.23308955132961273,21.16118049621582,10.596860885620117,0.3087557554244995,0.31449612975120544,0.3412591516971588,-1.7866110801696777,-10.34014892578125
IF2,extended,15,3.0785348415374756,0.22698615491390228,17.450439453125,25.33185386657715,0.07396885007619858,0.42889946699142456,0.0007033665897324681,-4.268462657928467,-16.425296783447266
IF2,extended,16,3.0701801776885986,0.2281140387058258,17.8005313873291,9.557903289794922,0.15797993540763855,0.37059780955314636,0.3679102659225464,-0.9400628209114075,-4.103438377380371
IF2,extended,17,2.864354133605957,0.25976526737213135,19.041353225708008,11.911005973815918,3.990130608144682e-06,0.5730860829353333,0.08623161911964417,-4.236343860626221,-15.619284629821777
IF2,extended,18,2.8428144454956055,0.253854900598526,16.12519073486328,3.6400532722473145,0.2610815465450287,0.20611806213855743,0.26832547783851624,-9.615156173706055,-13.701597213745117
IF2,extended,19,2.9888861179351807,0.2314816117286682,21.831409454345703,15.940152168273926,0.026356473565101624,0.39526432752609253,0.3322686553001404,-2.560912609100342,-13.606893539428711
IF2,extended,20,2.8906097412109375,0.2413312792778015,17.608999252319336,21.888296127319336,0.1272217035293579,0.6263649463653564,0.027480782940983772,-5.1186370849609375,-13.787219047546387
IF2,extended,21,3.028555154800415,0.22842174768447876,18.124427795410156,15.201763153076172,0.3481675386428833,0.3568958342075348,0.004744888283312321,-4.130566596984863,-7.51533842086792
IF2,extended,22,3.0497617721557617,0.25124791264533997,17.34712791442871,31.778593063354492,0.09403567761182785,0.40469834208488464,0.12919722497463226,-4.779878616333008,-12.522047996520996
IF2,extended,23,2.8618710041046143,0.2343311905860901,20.426481246948242,18.777240753173828,0.16698305308818817,0.3446859121322632,0.3351389765739441,-4.0049638748168945,-13.568679809570312
IF2,extended,24,2.8053414821624756,0.23836863040924072,19.92881202697754,13.845714569091797,0.04385221004486084,0.38345298171043396,0.0017479965463280678,-3.71862530708313,-17.519365310668945
IF2,extended,25,3.042928457260132,0.22011500597000122,18.30019187927246,23.785036087036133,0.40391382575035095,0.42086735367774963,0.13339915871620178,-4.63453483581543,-9.420280456542969
IF2,extended,26,2.9790055751800537,0.24320724606513977,19.05037498474121,22.19924545288086,0.00010989703150698915,0.4446728825569153,0.07834824174642563,-4.29056978225708,-20.033245086669922
IF2,extended,27,3.0432257652282715,0.2340952754020691,18.737064361572266,13.746709823608398,0.16395454108715057,0.6404015421867371,0.09737855941057205,-4.069358825683594,-24.664318084716797
IF2,extended,28,2.7893898487091064,0.25270727276802063,16.45485496520996,12.499717712402344,0.07044527679681778,0.39784929156303406,0.30970561504364014,-6.348254680633545,-12.309205055236816
IF2,extended,29,3.033262014389038,0.30701711773872375,1.4834741353988647,20.35405921936035,0.6628662347793579,0.001201930921524763,0.0018478933488950133,-4.289496898651123,-17.152952194213867
IF2,extended,30,2.952188730239868,0.24857567250728607,23.357402801513672,15.268260955810547,0.10280648618936539,0.30620473623275757,0.010428030975162983,-1.3663642406463623,-20.202720642089844
IF2,extended,31,3.04805326461792,0.22917556762695312,21.044328689575195,13.300583839416504,0.046144988387823105,0.3626171946525574,0.04272710531949997,-2.8246641159057617,-8.58190631866455
IF2,extended,32,3.0152525901794434,0.24859611690044403,21.004222869873047,16.830217361450195,0.03472233936190605,0.47387799620628357,0.26514899730682373,-2.9151313304901123,-6.807067394256592
IF2,extended,33,3.0647077560424805,0.24437974393367767,20.2177677154541,5.819293022155762,6.922154170752037e-06,0.2338472157716751,5.159312058822252e-05,-3.6836538314819336,-11.02707576751709
IF2,extended,34,3.114652156829834,0.2322140336036682,20.99664878845215,21.089092254638672,4.668008114094846e-05,0.38717204332351685,0.007900849916040897,-1.8830554485321045,-9.560626983642578
IF2,extended,35,2.9654033184051514,0.25827884674072266,18.404905319213867,15.383077621459961,9.912191308103502e-05,0.3834545314311981,0.42987024784088135,-4.684985637664795,-16.728214263916016
IF2,extended,36,2.992006301879883,0.24865981936454773,18.83102798461914,5.800004959106445,0.05278573930263519,0.25742027163505554,0.014717096462845802,-5.510539531707764,-10.234371185302734
IF2,extended,37,3.1005027294158936,0.23513168096542358,18.299848556518555,12.655214309692383,0.12276468425989151,0.3908960521221161,0.3739734888076782,-4.269292831420898,-15.793774604797363
IF2,extended,38,3.0908925533294678,0.21726569533348083,20.729188919067383,18.08745765686035,0.011893399991095066,0.28220832347869873,0.034236736595630646,-3.384711265563965,-7.469234943389893
IF2,extended,39,2.9544293880462646,0.23102696239948273,17.430553436279297,12.733899116516113,0.0005333476001396775,0.36487072706222534,0.007943600416183472,-7.073025226593018,-8.18967342376709
IF2,extended,40,3.0669033527374268,0.22670498490333557,20.09054183959961,25.396686553955078,0.13519857823848724,0.8534893989562988,0.0047112395986914635,-3.1425256729125977,-12.396624565124512
IF2,extended,41,2.883410692214966,0.23863080143928528,16.532447814941406,4.780511379241943,0.10889877378940582,0.2984117567539215,0.02005164511501789,-7.908811569213867,-10.452889442443848
IF2,extended,42,2.749001979827881,0.27168768644332886,17.429922103881836,7.368530750274658,0.21654991805553436,0.3069564998149872,0.02117972820997238,-6.088698863983154,-19.58414649963379
IF2,extended,43,2.8538215160369873,0.26293593645095825,17.29927635192871,16.029457092285156,0.20390067994594574,0.369337797164917,0.03099583461880684,-6.796329021453857,-9.919483184814453
IF2,extended,44,3.207359790802002,0.22104761004447937,24.008338928222656,16.8925724029541,0.6068532466888428,0.25339749455451965,0.12834680080413818,-1.3919286727905273,-14.978190422058105
IF2,extended,45,3.0311288833618164,0.2555590569972992,15.380528450012207,4.150138854980469,0.15012924373149872,0.29721763730049133,0.5351827144622803,-8.986756324768066,-16.575868606567383
IF2,extended,46,2.8948891162872314,0.24030618369579315,18.207130432128906,18.969532012939453,0.0047758761793375015,0.4483197331428528,0.539546012878418,-5.6385498046875,-10.727242469787598
IF2,extended,47,2.9001152515411377,0.2356044203042984,14.954654693603516,14.2189302444458,0.4883217513561249,0.322419673204422,0.06425533443689346,-8.02269458770752,-13.799696922302246
IF2,extended,48,2.918447256088257,0.23578184843063354,16.677356719970703,4.766239643096924,0.10545991361141205,0.330771267414093,0.5226905941963196,-7.732755661010742,-14.290776252746582
IF2,extended,49,2.9531075954437256,0.246524840593338,16.440271377563477,8.479496002197266,0.6156319975852966,0.29909995198249817,0.011099441908299923,-6.188350200653076,-10.073196411132812
IF2,extended,50,3.20796799659729,0.22182336449623108,21.392526626586914,23.804380416870117,0.3504803776741028,0.41037431359291077,0.2229560911655426,-2.1659629344940186,-10.575868606567383
IF2,extended,51,3.118858575820923,0.23014657199382782,19.198009490966797,13.149595260620117,0.024888169020414352,0.36738866567611694,0.3959121108055115,-4.991736888885498,-7.84928035736084
IF2,extended,52,3.0562357902526855,0.21790117025375366,18.34117889404297,23.27825355529785,0.12128564715385437,0.3563823997974396,0.19845646619796753,-4.723180294036865,-14.498479843139648
IF2,extended,53,2.8939085006713867,0.2371147871017456,18.59502410888672,17.121755599975586,0.0005466214497573674,0.47402524948120117,0.0013826562790200114,-4.623193264007568,-15.813745498657227
IF2,extended,54,3.120957374572754,0.22469979524612427,24.387310028076172,14.287965774536133,0.5379422307014465,0.34791046380996704,0.003043974982574582,-1.1895968914031982,-11.653935432434082
IF2,extended,55,3.156482458114624,0.21952582895755768,20.15327262878418,11.837533950805664,0.00048360408982262015,0.28905755281448364,0.006076573394238949,-2.7942123413085938,-11.677166938781738
IF2,extended,56,2.918667793273926,0.26341837644577026,15.557908058166504,27.555356979370117,0.2824409008026123,0.4645964205265045,0.00519683538004756,-7.451990604400635,-9.960348129272461
IF2,extended,57,2.965742826461792,0.25681743025779724,19.051206588745117,56.517250061035156,0.0024355060886591673,0.9839350581169128,0.01235903799533844,-3.7238121032714844,-8.75244140625
IF2,extended,58,2.958899974822998,0.2378542125225067,18.46007537841797,11.935768127441406,0.030866147950291634,0.37568122148513794,0.3045518100261688,-5.103979110717773,-11.119495391845703
IF2,extended,59,3.083599328994751,0.2159968614578247,18.635910034179688,26.00909996032715,0.2509687840938568,0.36486971378326416,0.0554305762052536,-3.6926794052124023,-12.30555534362793
IF2,extended,60,3.1452620029449463,0.22605575621128082,22.856740951538086,39.58323669433594,0.4457840025424957,0.5355253219604492,0.01420180220156908,-1.6324607133865356,-6.5611772537231445
IF2,extended,61,3.247892141342163,0.2091606706380844,13.12214469909668,24.669273376464844,0.00488121435046196,0.5086727738380432,0.0016908429097384214,-4.037063121795654,-7.680456161499023
IF2,extended,62,2.8701303005218506,0.2340712547302246,16.734472274780273,15.261967658996582,0.6252639293670654,0.3556540012359619,0.009274260140955448,-7.640100955963135,-12.217769622802734
IF2,extended,63,2.7782304286956787,0.2584405541419983,21.756635665893555,10.662870407104492,0.006228058133274317,0.27835312485694885,0.0013762522721663117,-2.6305019855499268,-18.67251968383789
